plant_id_eia,technology_description,class_atb,cf_atb
60981,Solar Photovoltaic,3,0.2953626825189205
60982,Solar Photovoltaic,6,0.2537975724560726
60984,Solar Photovoltaic,3,0.2953626825189205
60985,Solar Photovoltaic,8,0.23163275150342633
60986,Solar Photovoltaic,8,0.23163275150342633
60989,Solar Photovoltaic,1,0.3202687659970471
60990,Solar Photovoltaic,8,0.23163275150342633
60992,Solar Photovoltaic,6,0.2537975724560726
60993,Solar Photovoltaic,6,0.2537975724560726
60994,Solar Photovoltaic,8,0.23163275150342633
60995,Solar Photovoltaic,2,0.30974988165310763
60996,Solar Photovoltaic,1,0.3202687659970471
60997,Solar Photovoltaic,6,0.2537975724560726
60998,Solar Photovoltaic,6,0.2537975724560726
61003,Solar Photovoltaic,9,0.22047669886675608
61006,Solar Photovoltaic,4,0.28148929329880334
61007,Solar Photovoltaic,8,0.23163275150342633
61008,Solar Photovoltaic,8,0.23163275150342633
61009,Solar Photovoltaic,8,0.23163275150342633
61010,Solar Photovoltaic,8,0.23163275150342633
61011,Solar Photovoltaic,6,0.2537975724560726
61013,Solar Photovoltaic,4,0.28148929329880334
61015,Solar Photovoltaic,9,0.22047669886675608
61016,Solar Photovoltaic,8,0.23163275150342633
61017,Solar Photovoltaic,8,0.23163275150342633
61018,Solar Photovoltaic,8,0.23163275150342633
61019,Solar Photovoltaic,6,0.2537975724560726
61020,Solar Photovoltaic,4,0.28148929329880334
61021,Solar Photovoltaic,4,0.28148929329880334
61022,Solar Photovoltaic,5,0.26753870312354816
61023,Solar Photovoltaic,7,0.2408794703868765
61024,Solar Photovoltaic,4,0.28148929329880334
61029,Solar Photovoltaic,4,0.28148929329880334
61030,Solar Photovoltaic,10,0.20237932814438855
61031,Solar Photovoltaic,6,0.2537975724560726
61037,Solar Photovoltaic,9,0.22047669886675608
61038,Solar Photovoltaic,9,0.22047669886675608
61042,Solar Photovoltaic,9,0.22047669886675608
61043,Solar Photovoltaic,9,0.22047669886675608
61048,Solar Photovoltaic,7,0.2408794703868765
61049,Solar Photovoltaic,2,0.30974988165310763
61050,Solar Photovoltaic,3,0.2953626825189205
61051,Solar Photovoltaic,4,0.28148929329880334
61052,Solar Photovoltaic,4,0.28148929329880334
61053,Solar Photovoltaic,8,0.23163275150342633
61054,Solar Photovoltaic,8,0.23163275150342633
61055,Solar Photovoltaic,8,0.23163275150342633
61058,Solar Photovoltaic,9,0.22047669886675608
61059,Solar Photovoltaic,9,0.22047669886675608
61060,Solar Photovoltaic,9,0.22047669886675608
61068,Solar Photovoltaic,6,0.2537975724560726
61069,Solar Photovoltaic,8,0.23163275150342633
61072,Solar Photovoltaic,9,0.22047669886675608
61073,Solar Photovoltaic,8,0.23163275150342633
61074,Solar Photovoltaic,8,0.23163275150342633
61081,Solar Photovoltaic,1,0.3202687659970471
61084,Solar Photovoltaic,3,0.2953626825189205
61085,Solar Photovoltaic,6,0.2537975724560726
61086,Solar Photovoltaic,6,0.2537975724560726
61087,Solar Photovoltaic,6,0.2537975724560726
61088,Solar Photovoltaic,6,0.2537975724560726
61089,Solar Photovoltaic,6,0.2537975724560726
61090,Solar Photovoltaic,6,0.2537975724560726
61091,Solar Photovoltaic,6,0.2537975724560726
61092,Solar Photovoltaic,7,0.2408794703868765
61093,Solar Photovoltaic,6,0.2537975724560726
61094,Solar Photovoltaic,6,0.2537975724560726
61095,Solar Photovoltaic,6,0.2537975724560726
61096,Solar Photovoltaic,6,0.2537975724560726
61097,Solar Photovoltaic,8,0.23163275150342633
61098,Solar Photovoltaic,5,0.26753870312354816
61099,Solar Photovoltaic,5,0.26753870312354816
61101,Solar Photovoltaic,5,0.26753870312354816
61103,Solar Photovoltaic,10,0.20237932814438855
61104,Solar Photovoltaic,1,0.3202687659970471
61115,Solar Photovoltaic,3,0.2953626825189205
61116,Solar Photovoltaic,3,0.2953626825189205
61117,Solar Photovoltaic,2,0.30974988165310763
61118,Solar Photovoltaic,2,0.30974988165310763
61119,Solar Photovoltaic,3,0.2953626825189205
61120,Solar Photovoltaic,3,0.2953626825189205
61121,Solar Photovoltaic,3,0.2953626825189205
61123,Solar Photovoltaic,4,0.28148929329880334
61124,Solar Photovoltaic,9,0.22047669886675608
61125,Solar Photovoltaic,10,0.20237932814438855
61126,Solar Photovoltaic,7,0.2408794703868765
61127,Solar Photovoltaic,6,0.2537975724560726
61128,Solar Photovoltaic,6,0.2537975724560726
61129,Solar Photovoltaic,6,0.2537975724560726
61130,Solar Photovoltaic,6,0.2537975724560726
61131,Solar Photovoltaic,6,0.2537975724560726
61134,Solar Photovoltaic,6,0.2537975724560726
61135,Solar Photovoltaic,7,0.2408794703868765
61138,Solar Photovoltaic,9,0.22047669886675608
61139,Solar Photovoltaic,9,0.22047669886675608
61140,Solar Photovoltaic,9,0.22047669886675608
61141,Solar Photovoltaic,9,0.22047669886675608
61142,Solar Photovoltaic,9,0.22047669886675608
61152,Solar Photovoltaic,4,0.28148929329880334
61156,Solar Photovoltaic,6,0.2537975724560726
61157,Solar Photovoltaic,6,0.2537975724560726
61158,Solar Photovoltaic,6,0.2537975724560726
61160,Solar Photovoltaic,6,0.2537975724560726
61162,Solar Photovoltaic,8,0.23163275150342633
61163,Solar Photovoltaic,8,0.23163275150342633
61164,Solar Photovoltaic,8,0.23163275150342633
61165,Solar Photovoltaic,1,0.3202687659970471
61167,Solar Photovoltaic,1,0.3202687659970471
61168,Solar Photovoltaic,1,0.3202687659970471
61169,Solar Photovoltaic,1,0.3202687659970471
61170,Solar Photovoltaic,4,0.28148929329880334
61172,Solar Photovoltaic,5,0.26753870312354816
61173,Solar Photovoltaic,4,0.28148929329880334
61174,Solar Photovoltaic,9,0.22047669886675608
61175,Solar Photovoltaic,9,0.22047669886675608
61176,Solar Photovoltaic,8,0.23163275150342633
61177,Solar Photovoltaic,9,0.22047669886675608
61178,Solar Photovoltaic,8,0.23163275150342633
61179,Solar Photovoltaic,9,0.22047669886675608
61180,Solar Photovoltaic,9,0.22047669886675608
61181,Solar Photovoltaic,9,0.22047669886675608
61182,Solar Photovoltaic,9,0.22047669886675608
61183,Solar Photovoltaic,9,0.22047669886675608
61185,Solar Photovoltaic,8,0.23163275150342633
61187,Solar Photovoltaic,6,0.2537975724560726
61188,Solar Photovoltaic,6,0.2537975724560726
61192,Solar Photovoltaic,8,0.23163275150342633
61193,Solar Photovoltaic,1,0.3202687659970471
61194,Solar Photovoltaic,6,0.2537975724560726
61195,Solar Photovoltaic,6,0.2537975724560726
61196,Solar Photovoltaic,6,0.2537975724560726
61198,Solar Photovoltaic,8,0.23163275150342633
61199,Solar Photovoltaic,1,0.3202687659970471
61200,Solar Photovoltaic,7,0.2408794703868765
61201,Solar Photovoltaic,5,0.26753870312354816
61202,Solar Photovoltaic,1,0.3202687659970471
61203,Solar Photovoltaic,9,0.22047669886675608
61205,Solar Photovoltaic,4,0.28148929329880334
61206,Solar Photovoltaic,7,0.2408794703868765
61208,Solar Photovoltaic,5,0.26753870312354816
61209,Solar Photovoltaic,4,0.28148929329880334
61210,Solar Photovoltaic,9,0.22047669886675608
61211,Solar Photovoltaic,6,0.2537975724560726
61215,Solar Photovoltaic,1,0.3202687659970471
61216,Solar Photovoltaic,1,0.3202687659970471
61218,Solar Photovoltaic,6,0.2537975724560726
61219,Solar Photovoltaic,6,0.2537975724560726
61220,Solar Photovoltaic,6,0.2537975724560726
61223,Solar Photovoltaic,7,0.2408794703868765
61224,Solar Photovoltaic,8,0.23163275150342633
61237,Solar Photovoltaic,8,0.23163275150342633
61243,Solar Photovoltaic,8,0.23163275150342633
61244,Solar Photovoltaic,8,0.23163275150342633
61245,Solar Photovoltaic,8,0.23163275150342633
61246,Solar Photovoltaic,4,0.28148929329880334
61247,Solar Photovoltaic,4,0.28148929329880334
61248,Solar Photovoltaic,8,0.23163275150342633
61249,Solar Photovoltaic,3,0.2953626825189205
61250,Solar Photovoltaic,3,0.2953626825189205
61255,Solar Photovoltaic,6,0.2537975724560726
61256,Solar Photovoltaic,6,0.2537975724560726
61257,Solar Photovoltaic,6,0.2537975724560726
61258,Solar Photovoltaic,6,0.2537975724560726
61259,Solar Photovoltaic,6,0.2537975724560726
61260,Solar Photovoltaic,6,0.2537975724560726
61262,Solar Photovoltaic,6,0.2537975724560726
61264,Solar Photovoltaic,1,0.3202687659970471
61265,Solar Photovoltaic,1,0.3202687659970471
61268,Solar Photovoltaic,2,0.30974988165310763
61271,Solar Photovoltaic,6,0.2537975724560726
61272,Solar Photovoltaic,1,0.3202687659970471
61274,Solar Photovoltaic,6,0.2537975724560726
61275,Solar Photovoltaic,6,0.2537975724560726
61276,Solar Photovoltaic,6,0.2537975724560726
61277,Solar Photovoltaic,6,0.2537975724560726
61278,Solar Photovoltaic,6,0.2537975724560726
61279,Solar Photovoltaic,6,0.2537975724560726
61280,Solar Photovoltaic,6,0.2537975724560726
61281,Solar Photovoltaic,6,0.2537975724560726
61283,Solar Photovoltaic,6,0.2537975724560726
61284,Solar Photovoltaic,6,0.2537975724560726
61285,Solar Photovoltaic,5,0.26753870312354816
61287,Solar Photovoltaic,6,0.2537975724560726
61288,Solar Photovoltaic,6,0.2537975724560726
61289,Solar Photovoltaic,8,0.23163275150342633
61290,Solar Photovoltaic,8,0.23163275150342633
61291,Solar Photovoltaic,8,0.23163275150342633
61292,Solar Photovoltaic,6,0.2537975724560726
61294,Solar Photovoltaic,8,0.23163275150342633
61295,Solar Photovoltaic,9,0.22047669886675608
61296,Solar Photovoltaic,8,0.23163275150342633
61297,Solar Photovoltaic,8,0.23163275150342633
61298,Solar Photovoltaic,8,0.23163275150342633
61299,Solar Photovoltaic,9,0.22047669886675608
61307,Solar Photovoltaic,8,0.23163275150342633
61308,Solar Photovoltaic,8,0.23163275150342633
61309,Solar Photovoltaic,5,0.26753870312354816
61310,Solar Photovoltaic,8,0.23163275150342633
61311,Solar Photovoltaic,8,0.23163275150342633
61312,Solar Photovoltaic,8,0.23163275150342633
61313,Solar Photovoltaic,7,0.2408794703868765
61314,Solar Photovoltaic,5,0.26753870312354816
61315,Solar Photovoltaic,8,0.23163275150342633
61316,Solar Photovoltaic,7,0.2408794703868765
61318,Solar Photovoltaic,7,0.2408794703868765
61319,Solar Photovoltaic,3,0.2953626825189205
61320,Solar Photovoltaic,7,0.2408794703868765
61321,Solar Photovoltaic,8,0.23163275150342633
61323,Solar Photovoltaic,5,0.26753870312354816
61324,Solar Photovoltaic,5,0.26753870312354816
61325,Solar Photovoltaic,5,0.26753870312354816
61326,Solar Photovoltaic,5,0.26753870312354816
61327,Solar Photovoltaic,5,0.26753870312354816
61328,Solar Photovoltaic,9,0.22047669886675608
61329,Solar Photovoltaic,9,0.22047669886675608
61332,Solar Photovoltaic,6,0.2537975724560726
61333,Solar Photovoltaic,7,0.2408794703868765
61334,Solar Photovoltaic,7,0.2408794703868765
61335,Solar Photovoltaic,8,0.23163275150342633
61336,Solar Photovoltaic,9,0.22047669886675608
61337,Solar Photovoltaic,8,0.23163275150342633
61338,Solar Photovoltaic,9,0.22047669886675608
61339,Solar Photovoltaic,1,0.3202687659970471
61340,Solar Photovoltaic,9,0.22047669886675608
61341,Solar Photovoltaic,8,0.23163275150342633
61342,Solar Photovoltaic,8,0.23163275150342633
61345,Solar Photovoltaic,7,0.2408794703868765
61346,Solar Photovoltaic,2,0.30974988165310763
61347,Solar Photovoltaic,6,0.2537975724560726
61348,Solar Photovoltaic,3,0.2953626825189205
61349,Solar Photovoltaic,3,0.2953626825189205
61350,Solar Photovoltaic,9,0.22047669886675608
61351,Solar Photovoltaic,6,0.2537975724560726
61352,Solar Photovoltaic,6,0.2537975724560726
61353,Solar Photovoltaic,1,0.3202687659970471
61354,Solar Photovoltaic,8,0.23163275150342633
61358,Solar Photovoltaic,8,0.23163275150342633
61359,Solar Photovoltaic,8,0.23163275150342633
61360,Solar Photovoltaic,8,0.23163275150342633
61361,Solar Photovoltaic,8,0.23163275150342633
61363,Solar Photovoltaic,9,0.22047669886675608
61367,Solar Photovoltaic,9,0.22047669886675608
61368,Solar Photovoltaic,2,0.30974988165310763
61369,Solar Photovoltaic,5,0.26753870312354816
61370,Solar Photovoltaic,4,0.28148929329880334
61371,Solar Photovoltaic,8,0.23163275150342633
61372,Solar Photovoltaic,1,0.3202687659970471
61373,Solar Photovoltaic,8,0.23163275150342633
61374,Solar Photovoltaic,8,0.23163275150342633
61375,Solar Photovoltaic,6,0.2537975724560726
61376,Solar Photovoltaic,8,0.23163275150342633
61377,Solar Photovoltaic,3,0.2953626825189205
61379,Solar Photovoltaic,9,0.22047669886675608
61380,Solar Photovoltaic,8,0.23163275150342633
61381,Solar Photovoltaic,9,0.22047669886675608
61382,Solar Photovoltaic,9,0.22047669886675608
61383,Solar Photovoltaic,9,0.22047669886675608
61384,Solar Photovoltaic,9,0.22047669886675608
61388,Solar Photovoltaic,5,0.26753870312354816
61389,Solar Photovoltaic,9,0.22047669886675608
61397,Solar Photovoltaic,5,0.26753870312354816
61398,Solar Photovoltaic,8,0.23163275150342633
61399,Solar Photovoltaic,9,0.22047669886675608
61403,Solar Photovoltaic,6,0.2537975724560726
61404,Solar Photovoltaic,6,0.2537975724560726
61405,Solar Photovoltaic,6,0.2537975724560726
61406,Solar Photovoltaic,7,0.2408794703868765
61408,Solar Photovoltaic,8,0.23163275150342633
61409,Solar Photovoltaic,5,0.26753870312354816
61410,Solar Photovoltaic,5,0.26753870312354816
61411,Solar Photovoltaic,5,0.26753870312354816
61412,Solar Photovoltaic,6,0.2537975724560726
61415,Solar Photovoltaic,8,0.23163275150342633
61418,Solar Photovoltaic,1,0.3202687659970471
61419,Solar Photovoltaic,1,0.3202687659970471
61420,Solar Photovoltaic,3,0.2953626825189205
61421,Solar Photovoltaic,3,0.2953626825189205
61422,Solar Photovoltaic,6,0.2537975724560726
61423,Solar Photovoltaic,5,0.26753870312354816
61424,Solar Photovoltaic,5,0.26753870312354816
61425,Solar Photovoltaic,7,0.2408794703868765
61426,Solar Photovoltaic,9,0.22047669886675608
61427,Solar Photovoltaic,9,0.22047669886675608
61428,Solar Photovoltaic,9,0.22047669886675608
61429,Solar Photovoltaic,8,0.23163275150342633
61430,Solar Photovoltaic,6,0.2537975724560726
61432,Solar Photovoltaic,5,0.26753870312354816
61433,Solar Photovoltaic,5,0.26753870312354816
61434,Solar Photovoltaic,5,0.26753870312354816
61435,Solar Photovoltaic,9,0.22047669886675608
61436,Solar Photovoltaic,9,0.22047669886675608
61437,Solar Photovoltaic,8,0.23163275150342633
61438,Solar Photovoltaic,8,0.23163275150342633
61439,Solar Photovoltaic,4,0.28148929329880334
61441,Solar Photovoltaic,5,0.26753870312354816
61445,Solar Photovoltaic,1,0.3202687659970471
61446,Solar Photovoltaic,1,0.3202687659970471
61447,Solar Photovoltaic,1,0.3202687659970471
61448,Solar Photovoltaic,1,0.3202687659970471
61449,Solar Photovoltaic,1,0.3202687659970471
61450,Solar Photovoltaic,7,0.2408794703868765
61451,Solar Photovoltaic,9,0.22047669886675608
61452,Solar Photovoltaic,9,0.22047669886675608
61453,Solar Photovoltaic,9,0.22047669886675608
61454,Solar Photovoltaic,9,0.22047669886675608
61455,Solar Photovoltaic,9,0.22047669886675608
61456,Solar Photovoltaic,9,0.22047669886675608
61457,Solar Photovoltaic,7,0.2408794703868765
61458,Solar Photovoltaic,7,0.2408794703868765
61459,Solar Photovoltaic,5,0.26753870312354816
61460,Solar Photovoltaic,9,0.22047669886675608
61461,Solar Photovoltaic,8,0.23163275150342633
61462,Solar Photovoltaic,5,0.26753870312354816
61463,Solar Photovoltaic,3,0.2953626825189205
61465,Solar Photovoltaic,8,0.23163275150342633
61466,Solar Photovoltaic,8,0.23163275150342633
61467,Solar Photovoltaic,6,0.2537975724560726
61468,Solar Photovoltaic,5,0.26753870312354816
61469,Solar Photovoltaic,9,0.22047669886675608
61470,Solar Photovoltaic,9,0.22047669886675608
61471,Solar Photovoltaic,9,0.22047669886675608
61472,Solar Photovoltaic,3,0.2953626825189205
61473,Solar Photovoltaic,8,0.23163275150342633
61478,Solar Photovoltaic,9,0.22047669886675608
61483,Solar Photovoltaic,9,0.22047669886675608
61484,Solar Photovoltaic,9,0.22047669886675608
61485,Solar Photovoltaic,9,0.22047669886675608
61486,Solar Photovoltaic,9,0.22047669886675608
61487,Solar Photovoltaic,8,0.23163275150342633
61489,Solar Photovoltaic,5,0.26753870312354816
61490,Solar Photovoltaic,5,0.26753870312354816
61491,Solar Photovoltaic,6,0.2537975724560726
61493,Solar Photovoltaic,5,0.26753870312354816
61494,Solar Photovoltaic,9,0.22047669886675608
61495,Solar Photovoltaic,9,0.22047669886675608
61496,Solar Photovoltaic,7,0.2408794703868765
61497,Solar Photovoltaic,7,0.2408794703868765
61498,Solar Photovoltaic,5,0.26753870312354816
61499,Solar Photovoltaic,8,0.23163275150342633
61500,Solar Photovoltaic,9,0.22047669886675608
61504,Solar Photovoltaic,9,0.22047669886675608
61505,Solar Photovoltaic,9,0.22047669886675608
61506,Solar Photovoltaic,9,0.22047669886675608
61507,Solar Photovoltaic,8,0.23163275150342633
61509,Solar Photovoltaic,9,0.22047669886675608
61510,Solar Photovoltaic,9,0.22047669886675608
61512,Solar Photovoltaic,6,0.2537975724560726
61513,Solar Photovoltaic,5,0.26753870312354816
61514,Solar Photovoltaic,5,0.26753870312354816
61515,Solar Photovoltaic,8,0.23163275150342633
61516,Solar Photovoltaic,9,0.22047669886675608
61517,Solar Photovoltaic,8,0.23163275150342633
61518,Solar Photovoltaic,9,0.22047669886675608
61519,Solar Photovoltaic,8,0.23163275150342633
61520,Solar Photovoltaic,6,0.2537975724560726
61521,Solar Photovoltaic,5,0.26753870312354816
61522,Solar Photovoltaic,5,0.26753870312354816
61523,Solar Photovoltaic,5,0.26753870312354816
61524,Solar Photovoltaic,5,0.26753870312354816
61525,Solar Photovoltaic,6,0.2537975724560726
61526,Solar Photovoltaic,8,0.23163275150342633
61527,Solar Photovoltaic,6,0.2537975724560726
61528,Solar Photovoltaic,6,0.2537975724560726
61529,Solar Photovoltaic,5,0.26753870312354816
61530,Solar Photovoltaic,5,0.26753870312354816
61531,Solar Photovoltaic,6,0.2537975724560726
61532,Solar Photovoltaic,5,0.26753870312354816
61533,Solar Photovoltaic,6,0.2537975724560726
61534,Solar Photovoltaic,6,0.2537975724560726
61535,Solar Photovoltaic,6,0.2537975724560726
61536,Solar Photovoltaic,6,0.2537975724560726
61537,Solar Photovoltaic,8,0.23163275150342633
61538,Solar Photovoltaic,8,0.23163275150342633
61539,Solar Photovoltaic,8,0.23163275150342633
61541,Solar Photovoltaic,8,0.23163275150342633
61542,Solar Photovoltaic,9,0.22047669886675608
61543,Solar Photovoltaic,9,0.22047669886675608
61544,Solar Photovoltaic,9,0.22047669886675608
61545,Solar Photovoltaic,9,0.22047669886675608
61546,Solar Photovoltaic,9,0.22047669886675608
61547,Solar Photovoltaic,9,0.22047669886675608
61548,Solar Photovoltaic,9,0.22047669886675608
61549,Solar Photovoltaic,9,0.22047669886675608
61550,Solar Photovoltaic,9,0.22047669886675608
61552,Solar Photovoltaic,8,0.23163275150342633
61553,Solar Photovoltaic,5,0.26753870312354816
61554,Solar Photovoltaic,6,0.2537975724560726
61555,Solar Photovoltaic,8,0.23163275150342633
61556,Solar Photovoltaic,2,0.30974988165310763
61557,Solar Photovoltaic,2,0.30974988165310763
61558,Solar Photovoltaic,2,0.30974988165310763
61559,Solar Photovoltaic,5,0.26753870312354816
61560,Solar Photovoltaic,6,0.2537975724560726
61561,Solar Photovoltaic,6,0.2537975724560726
61562,Solar Photovoltaic,8,0.23163275150342633
61563,Solar Photovoltaic,5,0.26753870312354816
61566,Solar Photovoltaic,7,0.2408794703868765
61570,Solar Photovoltaic,9,0.22047669886675608
61571,Solar Photovoltaic,9,0.22047669886675608
61572,Solar Photovoltaic,9,0.22047669886675608
61573,Solar Photovoltaic,9,0.22047669886675608
61574,Solar Photovoltaic,9,0.22047669886675608
61575,Solar Photovoltaic,9,0.22047669886675608
61576,Solar Photovoltaic,8,0.23163275150342633
61577,Solar Photovoltaic,10,0.20237932814438855
61578,Solar Photovoltaic,8,0.23163275150342633
61579,Solar Photovoltaic,9,0.22047669886675608
61580,Solar Photovoltaic,6,0.2537975724560726
61581,Solar Photovoltaic,6,0.2537975724560726
61585,Solar Photovoltaic,9,0.22047669886675608
61586,Solar Photovoltaic,9,0.22047669886675608
61587,Solar Photovoltaic,9,0.22047669886675608
61588,Solar Photovoltaic,7,0.2408794703868765
61590,Solar Photovoltaic,8,0.23163275150342633
61591,Solar Photovoltaic,8,0.23163275150342633
